"VSLR__timestamps","VSLR__prices__High","VSLR__prices__Open","VSLR__prices__Low","VSLR__prices__Close","RUN__timestamps","RUN__prices__High","RUN__prices__Open","RUN__prices__Low","RUN__prices__Close","CSIQ__timestamps","CSIQ__prices__High","CSIQ__prices__Open","CSIQ__prices__Low","CSIQ__prices__Close","PEGI__timestamps","PEGI__prices__High","PEGI__prices__Open","PEGI__prices__Low","PEGI__prices__Close","FSLR__timestamps","FSLR__prices__High","FSLR__prices__Open","FSLR__prices__Low","FSLR__prices__Close","SPWR__timestamps","SPWR__prices__High","SPWR__prices__Open","SPWR__prices__Low","SPWR__prices__Close","JKS__timestamps","JKS__prices__High","JKS__prices__Open","JKS__prices__Low","JKS__prices__Close","ENPH__timestamps","ENPH__prices__High","ENPH__prices__Open","ENPH__prices__Low","ENPH__prices__Close","SEDG__timestamps","SEDG__prices__High","SEDG__prices__Open","SEDG__prices__Low","SEDG__prices__Close","TSLA__timestamps","TSLA__prices__High","TSLA__prices__Open","TSLA__prices__Low","TSLA__prices__Close","AQN__timestamps","AQN__prices__High","AQN__prices__Open","AQN__prices__Low","AQN__prices__Close","DQ__timestamps","DQ__prices__High","DQ__prices__Open","DQ__prices__Low","DQ__prices__Close","AZRE__timestamps","AZRE__prices__High","AZRE__prices__Open","AZRE__prices__Low","AZRE__prices__Close","ASTI__timestamps","ASTI__prices__High","ASTI__prices__Open","ASTI__prices__Low","ASTI__prices__Close","YGEHY__timestamps","YGEHY__prices__High","YGEHY__prices__Open","YGEHY__prices__Low","YGEHY__prices__Close","SUNW__timestamps","SUNW__prices__High","SUNW__prices__Open","SUNW__prices__Low","SUNW__prices__Close","RGSE__timestamps","RGSE__prices__High","RGSE__prices__Open","RGSE__prices__Low","RGSE__prices__Close","EVSI__timestamps","EVSI__prices__High","EVSI__prices__Open","EVSI__prices__Low","EVSI__prices__Close"
"2018-12-13","5.039999962","4.989999771","4.809999943","4.840000153","2018-12-13","14.86999989","14.63000011","14.07999992","14.26000023","2018-12-13","17.11000061","17.07999992","16.42000008","16.85000038","2018-12-13","21.25","21.01000023","20.88999939","20.90999985","2018-12-13","45.81000137","43.54999924","43.43000031","45.29999924","2018-12-13","6.53000021","6.420000076","6.260000229","6.309999942999999","2018-12-13","12.82999992","12.30000019","12.27999973","12.63000011","2018-12-13","5.980000018999999","5.8000001910000005","5.75","5.760000229","2018-12-13","39.04899979","39.00999832","38.09999847","38.52999878","2018-12-13","377.44000239999997","370.14999389999997","366.75","376.7900085","2018-12-13","10.86999989","10.60999966","10.60000038","10.85000038","2018-12-13","26.11000061","25.64999962","25.19000053","25.47999954","2018-12-13","10.0","9.986000061","9.600000381000001","9.949999809","2018-12-13","0.016000001","0.016000001","0.0143","0.015699999","2018-12-13","0.189999998","0.180000007","0.180000007","0.180000007","2018-12-13","2.5060000419999997","2.323999882","2.3099999430000002","2.5060000419999997","2018-12-13","0.610000014","0.589999974","0.560000002","0.579999983","2018-12-13","10.5","10.5","10.35000038","10.5"
"2018-12-14","4.829999924","4.78000021","4.519999981000001","4.590000153","2018-12-14","14.13000011","14.13000011","12.71000004","13.02000046","2018-12-14","16.89999962","16.25","16.03000069","16.65999985","2018-12-14","21.21999931","20.88999939","20.68000031","20.85000038","2018-12-14","44.84000015","44.58000183","43.45000076","43.63999939","2018-12-14","6.309999942999999","6.25","6.0500001910000005","6.110000134","2018-12-14","12.57999992","12.48999977","11.35000038","11.36999989","2018-12-14","5.849999905","5.679999828","5.6199998860000004","5.679999828","2018-12-14","38.81999969","38.02000046","37.65000153","38.33000183","2018-12-14","377.86999510000004","375.0","364.32998660000004","365.7099915","2018-12-14","10.77999973","10.55000019","10.52000046","10.59000015","2018-12-14","25.43000031","25.06999969","24.45999908","24.59000015","2018-12-14","10.5","9.920000076","9.899999618999999","10.39999962","2018-12-14","0.016000001","0.015","0.0143","0.0149","2018-12-14","0.209999993","0.200000003","0.17000000199999998","0.17000000199999998","2018-12-14","2.477999926","2.4219999309999998","2.316999912","2.387000084","2018-12-14","0.600000024","0.5699999929999999","0.5299999710000001","0.579999983","2018-12-14","10.5","10.0","10.0","10.5"
"2018-12-17","4.6199998860000004","4.519999981000001","4.329999924","4.429999828","2018-12-17","13.22999954","12.76000023","12.52999973","13.10999966","2018-12-17","16.65999985","16.37000084","15.90999985","16.01000023","2018-12-17","20.89999962","20.75","19.30999947","19.47999954","2018-12-17","43.97999954","43.59999847","41.65999985","42.04000092","2018-12-17","6.179999828","6.090000152999999","5.730000018999999","5.7899999620000004","2018-12-17","11.48999977","11.35999966","11.01000023","11.14999962","2018-12-17","5.6999998089999995","5.639999866","5.489999771","5.53000021","2018-12-17","38.54000092","38.22000122","36.86000061","37.40999985","2018-12-17","365.7000122","362.0","343.88000489999996","348.42001339999996","2018-12-17","10.68000031","10.60000038","10.43999958","10.47999954","2018-12-17","25.37999916","24.55999947","23.85000038","24.37000084","2018-12-17","10.72500038","10.55000019","9.75","9.970000267","2018-12-17","0.016000001","0.016000001","0.0145","0.0145","2018-12-17","0.209999993","0.17000000199999998","0.17000000199999998","0.200000003","2018-12-17","2.470999956","2.345000029","2.24000001","2.296000004","2018-12-17","0.629999995","0.579999983","0.560000002","0.579999983","2018-12-17","10.5","10.5","10.5","10.5"
"2018-12-18","4.5","4.440000057","4.400000095","4.4499998089999995","2018-12-18","13.51500034","13.32999992","12.18000031","12.39999962","2018-12-18","16.79999924","16.45000076","16.32999992","16.46999931","2018-12-18","19.72999954","19.40999985","18.72999954","18.81999969","2018-12-18","44.45999908","42.47000122","42.45000076","43.22999954","2018-12-18","6.010000229","5.8699998860000004","5.760000229","5.8699998860000004","2018-12-18","11.53999996","11.18999958","10.97999954","11.05000019","2018-12-18","5.6199998860000004","5.570000172","5.1300001139999996","5.25","2018-12-18","38.25999832","37.81999969","35.93000031","36.74000168","2018-12-18","351.5499878","350.5400085","333.69000239999997","337.0299988","2018-12-18","10.56000042","10.52999973","10.42000008","10.53999996","2018-12-18","25.21999931","24.63999939","24.42000008","24.78000069","2018-12-18","10.07999992","10.07999992","9.81000042","9.909999847","2018-12-18","0.016000001","0.01565","0.01","0.0131","2018-12-18","0.209999993","0.209999993","0.17000000199999998","0.17000000199999998","2018-12-18","2.351999998","2.24000001","2.24000001","2.24000001","2018-12-18","0.589999974","0.5699999929999999","0.560000002","0.5699999929999999","2018-12-18","10.5","9.25","8.5","10.0"
"2018-12-19","4.5","4.429999828","4.309999943","4.329999924","2018-12-19","12.77000046","12.32999992","11.80000019","11.93999958","2018-12-19","16.60000038","16.47999954","16.10000038","16.10000038","2018-12-19","19.31999969","18.82999992","18.51000023","18.76000023","2018-12-19","43.95000076","43.04000092","42.24000168","42.25","2018-12-19","5.96999979","5.8699998860000004","5.639999866","5.659999847000001","2018-12-19","11.18000031","10.89999962","10.56000042","10.68000031","2018-12-19","5.400000095","5.260000229","5.1199998860000004","5.190000057","2018-12-19","37.13000107","36.74000168","35.47000122","36.13000107","2018-12-19","347.01000980000003","337.60000610000003","329.73999019999997","332.9700012","2018-12-19","10.60000038","10.60000038","10.32999992","10.34000015","2018-12-19","26.45000076","24.94000053","24.20000076","24.73999977","2018-12-19","9.770000458","9.770000458","9.510000229","9.699999809","2018-12-19","0.013000000000000001","0.0126","0.011000000000000001","0.0123","2018-12-19","0.17000000199999998","0.17000000199999998","0.17000000199999998","0.17000000199999998","2018-12-19","2.289000034","2.24000001","2.170000076","2.24000001","2018-12-19","0.579999983","0.579999983","0.550000012","0.550000012","2018-12-19","10.5","10.5","8.600000381000001","10.5"
"2018-12-20","4.329999924","4.3000001910000005","3.890000105","4.0","2018-12-20","11.97000027","11.97000027","8.81000042","10.47999954","2018-12-20","16.37000084","16.10000038","15.25","15.38000011","2018-12-20","18.89999962","18.64999962","18.13999939","18.78000069","2018-12-20","43.5","42.34000015","41.86999893","42.36999893","2018-12-20","5.849999905","5.659999847000001","5.25","5.389999866","2018-12-20","10.93999958","10.52999973","10.03999996","10.26000023","2018-12-20","5.260000229","5.110000134","4.71999979","5.0","2018-12-20","36.49000168","35.86999893","34.04999924","35.15999985","2018-12-20","330.2900085","327.0499878","311.86999510000004","315.38000489999996","2018-12-20","10.42000008","10.36999989","10.26000023","10.28999996","2018-12-20","25.39999962","24.63999939","22.65999985","23.79000092","2018-12-20","9.751000404","9.751000404","9.319999695","9.399999618999999","2018-12-20","0.0123","0.0123","0.0101","0.0112","2018-12-20","0.209999993","0.17000000199999998","0.17000000199999998","0.17000000199999998","2018-12-20","2.24000001","2.170000076","2.099999905","2.099999905","2018-12-20","0.550000012","0.550000012","0.469999999","0.5","2018-12-20","11.5","11.0","9.600000381000001","9.600000381000001"
"2018-12-21","4.0500001910000005","3.99000001","3.799999952","3.8699998860000004","2018-12-21","10.96700001","10.48999977","10.34000015","10.89999962","2018-12-21","15.42000008","15.36999989","14.25","14.31999969","2018-12-21","18.87999916","18.70000076","17.97999954","18.29000092","2018-12-21","43.0","42.52000046","40.06000137","40.54999924","2018-12-21","5.5399999620000004","5.400000095","5.019999981000001","5.070000172","2018-12-21","10.39999962","10.22999954","9.569999695","9.590000153","2018-12-21","5.0500001910000005","5.039999962","4.53000021","4.739999771","2018-12-21","35.5","35.29999924","33.18000031","34.45999908","2018-12-21","323.4700012","317.39999389999997","312.44000239999997","319.769989","2018-12-21","10.34000015","10.31999969","10.10000038","10.10000038","2018-12-21","24.06999969","24.06999969","21.79999924","22.19000053","2018-12-21","9.616999626","9.616999626","9.010000229","9.020000458","2018-12-21","0.013000000000000001","0.013000000000000001","0.008","0.009000000000000001","2018-12-21","0.200000003","0.180000007","0.17000000199999998","0.180000007","2018-12-21","2.380000114","2.170000076","2.1070001130000002","2.177000046","2018-12-21","0.5","0.5","0.40999999600000003","0.419999987","2018-12-21","10.0","8.75","8.75","10.0"
"2018-12-24","3.950000048","3.859999895","3.609999895","3.640000105","2018-12-24","10.68000031","10.43000031","9.949999809","10.52000046","2018-12-24","14.22000027","14.14000034","13.46000004","13.92000008","2018-12-24","18.35000038","18.21999931","17.52000046","17.52000046","2018-12-24","40.88999939","39.97999954","38.88999939","39.24000168","2018-12-24","5.070000172","5.0","4.5500001910000005","4.599999905","2018-12-24","9.819999695","9.520000458","9.260000229","9.5","2018-12-24","4.769999981000001","4.650000095","4.559999943","4.639999866","2018-12-24","34.04000092","33.97999954","32.42499924","33.40999985","2018-12-24","314.5","313.5","295.2000122","295.39001460000003","2018-12-24","10.09000015","10.03999996","9.760000229","9.829999924","2018-12-24","23.45000076","22.20000076","21.63999939","22.56999969","2018-12-24","9.107999802","9.010000229","8.880000114","9.036999702000001","2018-12-24","0.01025","0.01","0.008","0.00825","2018-12-24","0.189999998","0.189999998","0.159999996","0.159999996","2018-12-24","2.177000046","2.177000046","1.9600000380000002","1.9600000380000002","2018-12-24","0.44999998799999996","0.430000007","0.389999986","0.43999999799999995","2018-12-24","10.0","10.0","10.0","10.0"
"2018-12-27","3.8099999430000002","3.799999952","3.549999952","3.700000048","2018-12-27","11.11999989","11.0","10.26500034","10.90999985","2018-12-27","14.55000019","14.36999989","13.76000023","14.42000008","2018-12-27","19.07999992","19.07999992","18.15999985","18.79000092","2018-12-27","42.29999924","41.34999847","40.29999924","42.29999924","2018-12-27","4.9499998089999995","4.889999866","4.599999905","4.940000057","2018-12-27","10.19999981","9.880000114","9.569999695","9.949999809","2018-12-27","4.920000076","4.8699998860000004","4.710000038","4.900000095","2018-12-27","35.25","34.58000183","33.5","34.97999954","2018-12-27","322.17001339999996","319.8399963","301.5","316.13000489999996","2018-12-27","10.06000042","9.920000076","9.75","10.05000019","2018-12-27","23.96999931","22.96999931","22.45999908","23.94000053","2018-12-27","9.359999657000001","8.960000037999999","8.909999847","8.909999847","2018-12-27","0.0156","0.0123","0.011000000000000001","0.0146","2018-12-27","0.159999996","0.159999996","0.14000000099999999","0.14000000099999999","2018-12-27","2.092999935","1.833999991","1.7710000280000002","1.7710000280000002","2018-12-27","0.589999974","0.550000012","0.5","0.519999981","2018-12-27","10.0","9.0","8.0","8.0"
"2018-12-31","3.8699998860000004","3.75","3.680000067","3.8099999430000002","2018-12-31","10.90999985","10.72000027","10.46500015","10.89000034","2018-12-31","14.67000008","14.61999989","14.07999992","14.34000015","2018-12-31","18.62000084","18.61000061","18.27000046","18.62000084","2018-12-31","42.90000153","42.79999924","41.83000183","42.45999908","2018-12-31","5.139999866","5.059999943","4.889999866","4.96999979","2018-12-31","10.13000011","9.890000342999999","9.590000153","9.890000342999999","2018-12-31","4.889999866","4.840000153","4.559999943","4.730000018999999","2018-12-31","35.20000076","34.88999939","33.88000107","35.09999847","2018-12-31","339.2099915","337.7900085","325.26000980000003","332.7999878","2018-12-31","10.10000038","9.979999542","9.970000267","10.05000019","2018-12-31","23.84000015","23.61000061","22.79000092","23.39999962","2018-12-31","9.220000267","8.920000076","8.529999733","9.050000191","2018-12-31","0.0218","0.0218","0.0115","0.0148","2018-12-31","0.150000006","0.14000000099999999","0.10000000099999999","0.129999995","2018-12-31","2.148999929","1.855000019","1.7359999419999999","1.833999991","2018-12-31","0.550000012","0.550000012","0.50999999","0.519999981","2018-12-31","10.0","9.949999809","9.75","9.75"
"2019-01-02","3.910000086","3.7699999810000002","3.700000048","3.839999914","2019-01-02","10.98999977","10.57999992","10.10000038","10.97999954","2019-01-02","14.76000023","14.05000019","14.0","14.43999958","2019-01-02","18.82999992","18.39999962","18.13999939","18.64999962","2019-01-02","43.09999847","41.63000107","41.40999985","42.56000137","2019-01-02","5.179999828","4.8699998860000004","4.8000001910000005","5.070000172","2019-01-02","10.32999992","9.630000114","9.520000458","10.18999958","2019-01-02","4.929999828","4.6300001139999996","4.610000134","4.920000076","2019-01-02","36.44499969","34.40999985","34.34999847","36.15000153","2019-01-02","315.13000489999996","306.10000610000003","298.7999878","310.11999510000004","2019-01-02","10.02999973","10.01000023","9.899999618999999","9.960000037999999","2019-01-02","24.40999985","23.01000023","22.54000092","24.04999924","2019-01-02","9.18999958","8.850000381000001","8.829999924","8.850000381000001","2019-01-02","0.016000001","0.016000001","0.0125","0.0141","2019-01-02","0.180000007","0.150000006","0.109999999","0.150000006","2019-01-02","2.114000082","1.8899999859999999","1.820000052","2.099999905","2019-01-02","0.540000021","0.540000021","0.50999999","0.519999981","2019-01-02","10.0","10.0","9.5","9.5"
"2019-01-03","3.8699998860000004","3.799999952","3.700000048","3.7300000189999998","2019-01-03","11.06000042","10.82999992","9.56000042","9.779999733","2019-01-03","15.27000046","15.02000046","14.80000019","15.14000034","2019-01-03","18.81999969","18.59000015","18.36000061","18.61000061","2019-01-03","44.63000107","43.97000122","42.70000076","43.43999863","2019-01-03","5.260000229","5.03000021","4.960000038","5.039999962","2019-01-03","10.64000034","10.0","10.0","10.10000038","2019-01-03","4.980000018999999","4.860000134","4.739999771","4.760000229","2019-01-03","37.06800079","35.68000031","35.5","35.5","2019-01-03","309.39999389999997","307.0","297.38000489999996","300.35998539999997","2019-01-03","10.09000015","9.989999771","9.899999618999999","10.03999996","2019-01-03","24.10000038","23.81999969","23.22999954","23.29999924","2019-01-03","9.18599987","8.899999618999999","8.515000342999999","8.550000191","2019-01-03","0.015","0.015","0.013000000000000001","0.013000000000000001","2019-01-03","0.17000000199999998","0.17000000199999998","0.119999997","0.14000000099999999","2019-01-03","2.24000001","1.896999955","1.896999955","1.9600000380000002","2019-01-03","0.519999981","0.50999999","0.5","0.5","2019-01-03","10.0","10.0","9.850000381000001","10.0"
"2019-01-04","4.0","3.7699999810000002","3.7699999810000002","3.960000038","2019-01-04","10.59700012","9.949999809","9.949999809","10.38000011","2019-01-04","16.53000069","15.43000031","15.19999981","16.37000084","2019-01-04","19.57999992","18.71999931","18.67000008","19.52000046","2019-01-04","46.59999847","43.97999954","43.97999954","46.31999969","2019-01-04","5.480000018999999","5.099999905","5.099999905","5.320000172","2019-01-04","11.14999962","10.35000038","10.30000019","10.93000031","2019-01-04","5.110000134","4.860000134","4.829999924","5.079999924","2019-01-04","37.38000107","35.90999985","35.22000122","37.25","2019-01-04","318.0","306.0","302.730011","317.69000239999997","2019-01-04","10.21000004","10.10000038","10.0","10.10000038","2019-01-04","25.20999908","23.81999969","23.62000084","24.73999977","2019-01-04","8.946000098999999","8.630000114","8.569999695","8.579999924","2019-01-04","0.017899999","0.013000000000000001","0.013000000000000001","0.015900001","2019-01-04","0.14000000099999999","0.10000000099999999","0.10000000099999999","0.14000000099999999","2019-01-04","2.499000072","2.099999905","2.04399991","2.450000048","2019-01-04","0.579999983","0.49000001","0.47999998899999996","0.5299999710000001","2019-01-04","10.44999981","10.0","9.0","9.949999809"
"2019-01-07","4.090000153","3.9400000569999998","3.890000105","4.070000172","2019-01-07","10.80000019","10.36999989","10.14999962","10.56000042","2019-01-07","17.39999962","16.05999947","15.96000004","16.79999924","2019-01-07","19.94000053","19.56999969","19.21999931","19.78000069","2019-01-07","47.74000168","46.45999908","45.65999985","45.79000092","2019-01-07","5.599999905","5.340000153","5.239999771","5.480000018999999","2019-01-07","11.68000031","11.01000023","10.84000015","11.39999962","2019-01-07","5.389999866","5.1199998860000004","4.900000095","5.260000229","2019-01-07","37.20000076","37.20000076","34.91999817","35.00999832","2019-01-07","336.73999019999997","321.7200012","317.75","334.9599915","2019-01-07","10.27000046","10.18999958","10.13000011","10.26000023","2019-01-07","26.93000031","25.04999924","24.88999939","26.55999947","2019-01-07","8.975999832000001","8.659999847","8.399999618999999","8.399999618999999","2019-01-07","0.0175","0.01495","0.0131","0.017000001","2019-01-07","0.17000000199999998","0.109999999","0.109999999","0.150000006","2019-01-07","2.7300000189999998","2.484999895","2.3099999430000002","2.582999945","2019-01-07","0.560000002","0.550000012","0.5299999710000001","0.5299999710000001","2019-01-07","9.949999809","9.75","9.0","9.75"
